air_temperature_2m,time
287.940277,1654707600.0
288.041534,1654711200.0
288.063721,1654714800.0
287.984619,1654718400.0
287.961151,1654722000.0
287.986145,1654725600.0
287.947937,1654729200.0
284.785828,1654732800.0
284.696198,1654736400.0
284.550842,1654740000.0
285.195099,1654743600.0
285.337982,1654747200.0
286.122009,1654750800.0
287.200684,1654754400.0
288.767792,1654758000.0
289.950165,1654761600.0
290.408356,1654765200.0
291.184418,1654768800.0
290.466156,1654772400.0
289.723663,1654776000.0
290.155029,1654779600.0
289.74353,1654783200.0
289.64682,1654786800.0
290.265259,1654790400.0
290.142334,1654794000.0
289.654968,1654797600.0
288.679565,1654801200.0
287.258514,1654804800.0
286.413971,1654808400.0
285.897125,1654812000.0
285.014618,1654815600.0
284.776642,1654819200.0
284.311035,1654822800.0
284.099884,1654826400.0
284.819794,1654830000.0
285.298401,1654833600.0
285.847778,1654837200.0
286.784729,1654840800.0
288.112579,1654844400.0
289.668762,1654848000.0
291.211792,1654851600.0
292.564178,1654855200.0
293.496429,1654858800.0
294.042633,1654862400.0
294.604706,1654866000.0
294.80423,1654869600.0
294.57019,1654873200.0
294.148346,1654876800.0
293.584473,1654880400.0
292.873535,1654884000.0
291.670654,1654887600.0
289.857544,1654891200.0
288.335907,1654894800.0
287.354156,1654898400.0
286.734985,1654902000.0
286.112915,1654905600.0
285.811646,1654909200.0
286.151642,1654912800.0
287.574951,1654916400.0
289.135071,1654920000.0
290.483032,1654923600.0
292.065033,1654927200.0
292.890198,1654930800.0
293.585754,1654934400.0
294.408722,1654938000.0
294.963776,1654941600.0
295.273438,1654945200.0
295.470398,1654948800.0
295.791748,1654952400.0
295.589569,1654956000.0
295.382355,1654959600.0
295.048676,1654963200.0
294.688721,1654966800.0
293.905823,1654970400.0
292.958527,1654974000.0
292.170502,1654977600.0
291.47287,1654981200.0
290.58847,1654984800.0
289.932281,1654988400.0
287.478516,1654992000.0
287.106201,1654995600.0
287.047272,1654999200.0
287.269653,1655002800.0
288.018677,1655006400.0
289.161438,1655010000.0
290.547821,1655013600.0
291.876923,1655017200.0
292.56073,1655020800.0
292.878754,1655024400.0
293.763824,1655028000.0
294.154755,1655031600.0
294.562927,1655035200.0
294.371338,1655038800.0
294.595459,1655042400.0
294.224762,1655046000.0
294.120605,1655049600.0
293.614594,1655053200.0
292.850281,1655056800.0
291.602173,1655060400.0
290.527588,1655064000.0
289.395874,1655067600.0
288.413086,1655071200.0
287.380707,1655074800.0
286.270569,1655078400.0
286.238434,1655082000.0
286.311737,1655085600.0
286.834534,1655089200.0
287.710663,1655092800.0
288.590912,1655096400.0
289.862671,1655100000.0
290.945282,1655103600.0
291.821747,1655107200.0
292.016266,1655110800.0
291.092285,1655114400.0
292.91748,1655118000.0
293.315765,1655121600.0
291.150818,1655125200.0
291.656982,1655128800.0
290.617889,1655132400.0
290.928162,1655136000.0
290.958679,1655139600.0
290.32547,1655143200.0
289.776337,1655146800.0
289.307678,1655150400.0
288.767395,1655154000.0
288.164856,1655157600.0
287.779266,1655161200.0
285.861084,1655164800.0
284.391876,1655168400.0
284.409515,1655172000.0
285.550415,1655175600.0
286.40451,1655179200.0
287.524078,1655182800.0
288.720398,1655186400.0
289.346985,1655190000.0
289.745148,1655193600.0
290.854309,1655197200.0
291.414093,1655200800.0
292.622925,1655204400.0
293.06778,1655208000.0
293.60553,1655211600.0
293.843811,1655215200.0
293.741516,1655218800.0
291.308228,1655222400.0
291.73175,1655226000.0
290.887573,1655229600.0
289.936279,1655233200.0
288.91922,1655236800.0
288.038025,1655240400.0
287.127411,1655244000.0
286.451874,1655247600.0
286.436218,1655251200.0
286.299286,1655254800.0
286.469818,1655258400.0
286.949371,1655262000.0
287.82132,1655265600.0
288.881714,1655269200.0
290.029663,1655272800.0
291.163513,1655276400.0
291.970154,1655280000.0
292.509796,1655283600.0
292.974701,1655287200.0
293.41687,1655290800.0
293.351837,1655294400.0
292.566772,1655298000.0
292.159668,1655301600.0
291.749329,1655305200.0
291.005676,1655308800.0
289.727722,1655312400.0
288.033722,1655316000.0
287.118347,1655319600.0
286.046539,1655323200.0
285.218536,1655326800.0
284.668884,1655330400.0
284.433777,1655334000.0
285.910919,1655337600.0
285.563232,1655341200.0
285.355591,1655344800.0
285.285858,1655348400.0
285.519318,1655352000.0
285.455414,1655355600.0
285.776581,1655359200.0
286.27298,1655362800.0
285.861053,1655366400.0
286.395691,1655370000.0
286.581451,1655373600.0
286.296783,1655377200.0
286.203644,1655380800.0
285.594696,1655384400.0
284.739197,1655388000.0
283.945801,1655391600.0
283.48111,1655395200.0
283.090454,1655398800.0
282.940094,1655402400.0
282.901611,1655406000.0
282.718109,1655409600.0
282.43457,1655413200.0
282.368347,1655416800.0
282.400391,1655420400.0
282.264435,1655424000.0
282.198456,1655427600.0
282.211456,1655431200.0
282.380798,1655434800.0
282.551239,1655438400.0
282.768768,1655442000.0
282.928406,1655445600.0
282.892822,1655449200.0
283.505554,1655452800.0
283.462158,1655456400.0
283.522766,1655460000.0
284.196106,1655463600.0
284.835846,1655467200.0
285.407654,1655470800.0
286.311707,1655474400.0
287.001404,1655478000.0
287.495575,1655481600.0
287.660278,1655485200.0
287.522339,1655488800.0
286.543396,1655492400.0
284.857147,1655496000.0
283.689819,1655499600.0
282.994354,1655503200.0
282.365662,1655506800.0
282.705292,1655510400.0
282.406097,1655514000.0
283.287018,1655517600.0
284.841431,1655521200.0
286.321899,1655524800.0
287.760773,1655528400.0
288.611237,1655532000.0
289.240753,1655535600.0
289.263153,1655539200.0
289.775879,1655542800.0
289.902618,1655546400.0
289.381775,1655550000.0
287.956909,1655553600.0
287.087219,1655557200.0
286.87384,1655560800.0
286.672119,1655564400.0
286.501617,1655568000.0
286.529358,1655571600.0
286.907562,1655575200.0
286.95636,1655578800.0
286.916718,1655582400.0
286.896271,1655586000.0
286.893066,1655589600.0
286.53775,1655593200.0
286.53302,1655596800.0
286.488831,1655600400.0
286.610352,1655604000.0
286.652863,1655607600.0
286.893799,1655611200.0
286.430908,1655614800.0
285.834839,1655618400.0
285.627228,1655622000.0
285.957428,1655625600.0
286.222992,1655629200.0
286.284973,1655632800.0
286.426025,1655636400.0
286.660034,1655640000.0
286.274994,1655643600.0
285.819427,1655647200.0
285.802399,1655650800.0
285.30545,1655654400.0
284.922089,1655658000.0
284.675385,1655661600.0
284.492188,1655665200.0
284.412445,1655668800.0
284.277679,1655672400.0
284.429047,1655676000.0
284.519104,1655679600.0
284.714813,1655683200.0
284.30188,1655686800.0
284.269409,1655690400.0
284.403503,1655694000.0
284.859711,1655697600.0
285.818298,1655701200.0
286.863007,1655704800.0
287.817383,1655708400.0
288.861298,1655712000.0
289.887421,1655715600.0
290.506104,1655719200.0
290.874817,1655722800.0
291.318359,1655726400.0
291.623596,1655730000.0
291.705231,1655733600.0
291.507233,1655737200.0
291.23822,1655740800.0
290.515198,1655744400.0
289.980133,1655748000.0
288.405914,1655751600.0
287.496521,1655755200.0
286.529083,1655758800.0
285.614502,1655762400.0
285.194458,1655766000.0
284.277069,1655769600.0
283.510132,1655773200.0
283.41568,1655776800.0
284.744019,1655780400.0
286.907043,1655784000.0
288.481079,1655787600.0
289.750763,1655791200.0
290.896484,1655794800.0
291.772003,1655798400.0
292.316559,1655802000.0
291.901184,1655805600.0
292.906799,1655809200.0
292.277283,1655812800.0
292.84552,1655816400.0
293.747589,1655820000.0
293.182922,1655823600.0
293.273743,1655827200.0
292.880554,1655830800.0
292.335907,1655834400.0
291.229645,1655838000.0
289.93808,1655841600.0
288.799255,1655845200.0
287.8862,1655848800.0
287.266174,1655852400.0
286.182037,1655856000.0
285.549866,1655859600.0
286.023193,1655863200.0
286.768921,1655866800.0
288.535431,1655870400.0
289.875183,1655874000.0
290.516327,1655877600.0
291.092773,1655881200.0
291.840454,1655884800.0
292.621063,1655888400.0
293.77066,1655892000.0
294.127686,1655895600.0
293.551208,1655899200.0
292.652222,1655902800.0
292.463287,1655906400.0
292.962097,1655910000.0
292.658722,1655913600.0
292.422791,1655917200.0
292.002045,1655920800.0
291.205902,1655924400.0
289.650818,1655928000.0
288.700043,1655931600.0
288.411591,1655935200.0
288.284241,1655938800.0
288.455444,1655942400.0
288.657288,1655946000.0
288.699951,1655949600.0
288.831055,1655953200.0
289.170532,1655956800.0
289.625366,1655960400.0
289.920807,1655964000.0
289.988068,1655967600.0
290.828705,1655971200.0
291.664917,1655974800.0
292.35965,1655978400.0
292.65097,1655982000.0
292.729126,1655985600.0
293.256378,1655989200.0
293.838806,1655992800.0
293.786285,1655996400.0
293.777191,1656000000.0
293.628296,1656003600.0
293.091248,1656007200.0
292.58606,1656010800.0
291.225494,1656014400.0
289.790619,1656018000.0
288.697784,1656021600.0
288.620056,1656025200.0
286.693237,1656028800.0
286.256836,1656032400.0
286.846924,1656036000.0
288.501648,1656039600.0
289.979767,1656043200.0
291.55838,1656046800.0
292.853363,1656050400.0
294.28363,1656054000.0
295.558105,1656057600.0
296.586334,1656061200.0
297.506104,1656064800.0
298.419769,1656068400.0
299.11615,1656072000.0
299.626587,1656075600.0
299.932922,1656079200.0
299.975616,1656082800.0
299.962799,1656086400.0
299.477539,1656090000.0
298.740265,1656093600.0
297.474091,1656097200.0
295.687286,1656100800.0
294.237335,1656104400.0
293.742401,1656108000.0
293.382904,1656111600.0
292.331268,1656115200.0
291.973114,1656118800.0
292.274231,1656122400.0
293.51355,1656126000.0
294.48526,1656129600.0
295.531036,1656133200.0
296.202972,1656136800.0
296.336517,1656140400.0
296.590759,1656144000.0
298.251495,1656147600.0
299.310699,1656151200.0
299.925934,1656154800.0
300.447144,1656158400.0
300.905609,1656162000.0
301.454285,1656165600.0
301.777191,1656169200.0
301.622192,1656172800.0
301.115784,1656176400.0
300.312653,1656180000.0
298.870209,1656183600.0
297.126007,1656187200.0
295.85968,1656190800.0
294.700043,1656194400.0
293.975159,1656198000.0
291.866058,1656201600.0
291.296204,1656205200.0
291.236847,1656208800.0
292.629608,1656212400.0
294.539398,1656216000.0
295.965851,1656219600.0
297.256592,1656223200.0
298.228241,1656226800.0
299.227814,1656230400.0
300.148529,1656234000.0
300.950745,1656237600.0
301.695404,1656241200.0
302.329895,1656244800.0
302.774658,1656248400.0
303.00946,1656252000.0
302.993683,1656255600.0
302.769043,1656259200.0
302.261078,1656262800.0
301.256653,1656266400.0
299.670288,1656270000.0
298.35556,1656273600.0
297.535522,1656277200.0
296.921753,1656280800.0
295.722992,1656284400.0
291.393585,1656288000.0
291.186401,1656291600.0
291.499207,1656295200.0
292.540314,1656298800.0
294.306488,1656302400.0
295.976715,1656306000.0
298.052246,1656309600.0
299.530609,1656313200.0
300.848572,1656316800.0
302.02005,1656320400.0
302.737549,1656324000.0
303.17276,1656327600.0
303.558868,1656331200.0
303.724854,1656334800.0
303.710297,1656338400.0
303.417114,1656342000.0
303.154388,1656345600.0
302.632355,1656349200.0
301.815948,1656352800.0
300.275452,1656356400.0
298.584381,1656360000.0
297.187469,1656363600.0
296.078461,1656367200.0
295.852234,1656370800.0
293.999146,1656374400.0
293.365692,1656378000.0
293.327301,1656381600.0
293.37854,1656385200.0
293.547302,1656388800.0
294.223297,1656392400.0
295.049835,1656396000.0
295.778595,1656399600.0
297.067932,1656403200.0
297.498596,1656406800.0
297.635834,1656410400.0
297.716949,1656414000.0
298.52652,1656417600.0
299.386322,1656421200.0
298.663605,1656424800.0
298.529846,1656428400.0
298.611237,1656432000.0
298.069244,1656435600.0
297.301758,1656439200.0
296.63089,1656442800.0
295.757629,1656446400.0
294.807159,1656450000.0
293.955261,1656453600.0
293.178375,1656457200.0
292.604553,1656460800.0
291.942719,1656464400.0
291.578033,1656468000.0
291.595123,1656471600.0
291.893127,1656475200.0
292.4086,1656478800.0
292.935822,1656482400.0
294.3638,1656486000.0
295.390717,1656489600.0
296.807098,1656493200.0
298.528595,1656496800.0
299.732544,1656500400.0
300.537781,1656504000.0
301.054657,1656507600.0
301.260254,1656511200.0
301.287018,1656514800.0
301.103455,1656518400.0
300.605194,1656522000.0
299.846527,1656525600.0
298.464172,1656529200.0
296.804169,1656532800.0
295.38031,1656536400.0
294.448914,1656540000.0
293.645721,1656543600.0
290.312775,1656547200.0
289.803223,1656550800.0
289.856812,1656554400.0
290.935913,1656558000.0
292.264801,1656561600.0
293.680725,1656565200.0
295.10437,1656568800.0
296.526917,1656572400.0
297.981201,1656576000.0
299.06778,1656579600.0
299.831085,1656583200.0
300.549805,1656586800.0
301.025665,1656590400.0
301.348541,1656594000.0
301.479523,1656597600.0
301.458832,1656601200.0
301.263519,1656604800.0
300.751251,1656608400.0
299.80368,1656612000.0
298.243835,1656615600.0
296.128662,1656619200.0
294.307648,1656622800.0
293.11673,1656626400.0
292.529388,1656630000.0
288.995361,1656633600.0
288.487335,1656637200.0
288.660431,1656640800.0
290.041534,1656644400.0
292.412201,1656648000.0
294.277466,1656651600.0
295.909882,1656655200.0
297.286102,1656658800.0
298.635895,1656662400.0
299.643951,1656666000.0
300.595123,1656669600.0
301.583069,1656673200.0
302.288757,1656676800.0
302.966217,1656680400.0
303.152954,1656684000.0
302.242584,1656687600.0
302.41748,1656691200.0
300.731781,1656694800.0
299.44162,1656698400.0
298.333405,1656702000.0
297.56543,1656705600.0
297.130493,1656709200.0
296.294495,1656712800.0
295.585693,1656716400.0
294.864502,1656720000.0
294.839569,1656723600.0
294.918976,1656727200.0
295.34491,1656730800.0
295.942108,1656734400.0
297.102264,1656738000.0
298.520721,1656741600.0
299.923645,1656745200.0
301.132996,1656748800.0
302.09726,1656752400.0
303.024567,1656756000.0
303.677307,1656759600.0
304.250397,1656763200.0
303.964142,1656766800.0
303.967285,1656770400.0
304.021667,1656774000.0
303.520264,1656777600.0
302.668335,1656781200.0
301.526154,1656784800.0
300.750793,1656788400.0
300.177338,1656792000.0
299.292511,1656795600.0
298.192841,1656799200.0
297.526459,1656802800.0
295.103882,1656806400.0
294.40799,1656810000.0
294.338104,1656813600.0
294.441895,1656817200.0
294.550354,1656820800.0
294.720703,1656824400.0
295.083862,1656828000.0
295.735901,1656831600.0
296.260773,1656835200.0
297.340942,1656838800.0
298.362579,1656842400.0
299.567261,1656846000.0
300.171234,1656849600.0
300.554474,1656853200.0
300.680481,1656856800.0
300.528137,1656860400.0
300.152985,1656864000.0
299.507812,1656867600.0
298.608276,1656871200.0
297.291382,1656874800.0
295.762665,1656878400.0
294.697754,1656882000.0
293.632507,1656885600.0
292.537018,1656889200.0
290.015442,1656892800.0
288.49173,1656896400.0
288.195465,1656900000.0
289.178314,1656903600.0
290.466095,1656907200.0
291.971252,1656910800.0
293.309326,1656914400.0
294.415894,1656918000.0
295.443542,1656921600.0
296.360138,1656925200.0
297.22403,1656928800.0
297.9617,1656932400.0
298.430878,1656936000.0
298.866058,1656939600.0
299.375183,1656943200.0
299.367676,1656946800.0
299.246948,1656950400.0
298.630676,1656954000.0
297.810852,1656957600.0
296.295837,1656961200.0
294.38327,1656964800.0
293.151337,1656968400.0
292.590424,1656972000.0
292.509796,1656975600.0
291.061005,1656979200.0
290.035156,1656982800.0
290.263031,1656986400.0
291.259796,1656990000.0
292.145508,1656993600.0
293.215302,1656997200.0
294.502045,1657000800.0
295.451874,1657004400.0
295.796021,1657008000.0
296.463287,1657011600.0
289.664764,1657015200.0
290.323273,1657018800.0
293.209564,1657022400.0
294.178345,1657026000.0
292.735199,1657029600.0
293.966339,1657033200.0
293.549133,1657036800.0
292.17337,1657040400.0
291.585114,1657044000.0
290.971954,1657047600.0
290.421295,1657051200.0
289.071869,1657054800.0
288.446411,1657058400.0
288.035583,1657062000.0
286.699615,1657065600.0
286.464172,1657069200.0
286.632629,1657072800.0
287.351471,1657076400.0
288.301056,1657080000.0
289.170807,1657083600.0
289.650177,1657087200.0
290.9599,1657090800.0
291.589966,1657094400.0
290.730469,1657098000.0
291.753448,1657101600.0
292.464691,1657105200.0
292.097015,1657108800.0
291.859955,1657112400.0
291.280457,1657116000.0
290.580505,1657119600.0
291.104462,1657123200.0
290.622986,1657126800.0
290.173492,1657130400.0
289.414886,1657134000.0
288.365082,1657137600.0
287.34024,1657141200.0
286.201416,1657144800.0
285.445068,1657148400.0
284.91153,1657152000.0
284.206085,1657155600.0
284.63028,1657159200.0
286.156952,1657162800.0
287.972015,1657166400.0
289.336456,1657170000.0
290.309998,1657173600.0
291.453827,1657177200.0
292.645508,1657180800.0
293.324799,1657184400.0
294.166351,1657188000.0
294.940063,1657191600.0
295.394257,1657195200.0
295.782623,1657198800.0
293.533997,1657202400.0
289.782043,1657206000.0
288.268707,1657209600.0
288.205719,1657213200.0
288.211456,1657216800.0
286.844849,1657220400.0
285.422058,1657224000.0
284.902557,1657227600.0
285.090332,1657231200.0
285.407288,1657234800.0
285.360291,1657238400.0
285.198822,1657242000.0
285.26947,1657245600.0
285.919098,1657249200.0
287.057098,1657252800.0
288.473999,1657256400.0
289.597229,1657260000.0
290.218018,1657263600.0
290.971741,1657267200.0
291.877655,1657270800.0
292.580353,1657274400.0
293.251862,1657278000.0
293.84436,1657281600.0
293.957092,1657285200.0
293.846008,1657288800.0
293.901459,1657292400.0
293.707581,1657296000.0
293.256409,1657299600.0
292.675781,1657303200.0
291.770477,1657306800.0
290.635315,1657310400.0
289.799835,1657314000.0
288.937592,1657317600.0
288.283173,1657321200.0
287.051849,1657324800.0
286.526825,1657328400.0
286.463715,1657332000.0
287.335205,1657335600.0
288.447968,1657339200.0
289.5159,1657342800.0
290.466583,1657346400.0
291.361206,1657350000.0
292.17395,1657353600.0
293.101074,1657357200.0
294.152863,1657360800.0
294.967194,1657364400.0
294.893311,1657368000.0
294.035309,1657371600.0
292.582855,1657375200.0
292.082916,1657378800.0
291.73999,1657382400.0
291.065094,1657386000.0
290.348083,1657389600.0
290.006714,1657393200.0
289.926361,1657396800.0
289.639069,1657400400.0
289.59729,1657404000.0
289.699524,1657407600.0
286.409241,1657411200.0
285.703735,1657414800.0
285.183105,1657418400.0
286.182037,1657422000.0
287.158447,1657425600.0
287.738525,1657429200.0
288.780304,1657432800.0
288.708252,1657436400.0
289.355316,1657440000.0
290.905029,1657443600.0
292.305969,1657447200.0
292.934326,1657450800.0
292.73642,1657454400.0
293.060547,1657458000.0
292.782562,1657461600.0
293.327606,1657465200.0
293.527893,1657468800.0
293.334686,1657472400.0
292.604034,1657476000.0
291.943115,1657479600.0
290.902283,1657483200.0
290.07251,1657486800.0
289.583496,1657490400.0
289.106354,1657494000.0
287.893677,1657497600.0
287.711334,1657501200.0
287.839325,1657504800.0
288.151733,1657508400.0
289.071777,1657512000.0
290.675201,1657515600.0
292.547119,1657519200.0
293.480316,1657522800.0
293.79303,1657526400.0
294.317871,1657530000.0
295.478241,1657533600.0
295.724091,1657537200.0
295.39447,1657540800.0
294.845184,1657544400.0
295.452026,1657548000.0
295.655304,1657551600.0
295.448303,1657555200.0
294.815308,1657558800.0
294.049774,1657562400.0
293.188416,1657566000.0
292.270966,1657569600.0
291.431793,1657573200.0
290.967743,1657576800.0
290.912842,1657580400.0
289.321045,1657584000.0
288.86026,1657587600.0
288.763885,1657591200.0
289.149872,1657594800.0
290.095428,1657598400.0
291.213684,1657602000.0
292.271545,1657605600.0
292.851501,1657609200.0
293.102936,1657612800.0
293.24295,1657616400.0
293.844147,1657620000.0
294.627289,1657623600.0
295.519867,1657627200.0
296.40152,1657630800.0
296.745392,1657634400.0
296.516754,1657638000.0
296.275452,1657641600.0
296.084717,1657645200.0
295.662598,1657648800.0
294.867615,1657652400.0
293.994904,1657656000.0
293.099335,1657659600.0
292.239838,1657663200.0
291.804504,1657666800.0
290.97818,1657670400.0
290.889038,1657674000.0
290.762482,1657677600.0
290.993927,1657681200.0
290.873657,1657684800.0
291.228149,1657688400.0
291.580658,1657692000.0
291.785889,1657695600.0
292.049286,1657699200.0
291.841217,1657702800.0
292.94046,1657706400.0
294.290558,1657710000.0
294.854889,1657713600.0
295.530457,1657717200.0
294.182312,1657720800.0
292.773682,1657724400.0
292.811035,1657728000.0
292.385895,1657731600.0
292.188721,1657735200.0
292.041077,1657738800.0
291.730103,1657742400.0
291.93988,1657746000.0
290.881897,1657749600.0
289.926208,1657753200.0
289.793488,1657756800.0
289.054932,1657760400.0
288.88562,1657764000.0
289.275269,1657767600.0
289.280304,1657771200.0
289.890442,1657774800.0
290.138763,1657778400.0
290.144348,1657782000.0
290.399017,1657785600.0
290.878845,1657789200.0
289.699768,1657792800.0
290.458344,1657796400.0
290.598114,1657800000.0
289.843597,1657803600.0
290.927917,1657807200.0
291.893463,1657810800.0
291.251495,1657814400.0
290.077301,1657818000.0
288.773804,1657821600.0
288.039154,1657825200.0
287.606873,1657828800.0
287.249908,1657832400.0
286.953003,1657836000.0
286.666748,1657839600.0
286.352753,1657843200.0
285.5737,1657846800.0
285.447418,1657850400.0
285.814148,1657854000.0
286.455627,1657857600.0
287.464508,1657861200.0
288.096191,1657864800.0
289.073608,1657868400.0
289.937317,1657872000.0
290.72226,1657875600.0
291.619659,1657879200.0
292.289276,1657882800.0
292.55191,1657886400.0
292.364136,1657890000.0
292.057037,1657893600.0
291.095825,1657897200.0
291.419098,1657900800.0
290.581726,1657904400.0
290.027527,1657908000.0
288.786346,1657911600.0
287.700684,1657915200.0
287.033173,1657918800.0
285.821106,1657922400.0
285.011719,1657926000.0
286.006104,1657929600.0
285.936005,1657933200.0
285.902405,1657936800.0
285.969879,1657940400.0
286.23877,1657944000.0
286.751617,1657947600.0
286.127197,1657951200.0
286.966034,1657954800.0
286.41687,1657958400.0
287.128448,1657962000.0
286.377625,1657965600.0
286.933899,1657969200.0
287.565216,1657972800.0
286.415375,1657976400.0
287.027374,1657980000.0
287.137329,1657983600.0
286.955139,1657987200.0
286.82074,1657990800.0
286.626709,1657994400.0
286.316132,1657998000.0
286.041229,1658001600.0
285.805359,1658005200.0
285.618439,1658008800.0
285.486176,1658012400.0
287.029419,1658016000.0
287.112305,1658019600.0
286.943207,1658023200.0
286.916626,1658026800.0
286.715332,1658030400.0
286.73465,1658034000.0
286.037537,1658037600.0
286.200653,1658041200.0
286.240936,1658044800.0
286.788147,1658048400.0
287.965637,1658052000.0
288.859955,1658055600.0
289.299286,1658059200.0
289.198364,1658062800.0
288.897217,1658066400.0
289.516388,1658070000.0
288.857574,1658073600.0
288.049103,1658077200.0
287.380219,1658080800.0
286.612518,1658084400.0
286.149506,1658088000.0
285.614044,1658091600.0
285.701508,1658095200.0
285.570679,1658098800.0
285.499908,1658102400.0
285.246643,1658106000.0
284.949371,1658109600.0
285.266693,1658113200.0
285.732513,1658116800.0
286.80954,1658120400.0
287.927338,1658124000.0
288.367828,1658127600.0
289.813232,1658131200.0
290.939636,1658134800.0
290.846893,1658138400.0
291.196655,1658142000.0
292.228729,1658145600.0
291.927612,1658149200.0
292.664825,1658152800.0
293.008545,1658156400.0
292.246948,1658160000.0
290.963715,1658163600.0
290.826172,1658167200.0
290.140259,1658170800.0
289.027527,1658174400.0
288.682159,1658178000.0
288.570709,1658181600.0
288.221863,1658185200.0
287.121704,1658188800.0
286.11496,1658192400.0
285.587219,1658196000.0
286.412384,1658199600.0
287.635803,1658203200.0
288.91156,1658206800.0
289.672607,1658210400.0
290.559845,1658214000.0
291.361877,1658217600.0
291.558655,1658221200.0
291.452789,1658224800.0
292.232849,1658228400.0
293.148712,1658232000.0
293.285248,1658235600.0
291.55658,1658239200.0
289.938873,1658242800.0
289.995667,1658246400.0
289.345428,1658250000.0
289.077698,1658253600.0
288.41275,1658257200.0
287.741699,1658260800.0
287.174469,1658264400.0
286.536011,1658268000.0
286.04837,1658271600.0
285.276245,1658275200.0
284.904358,1658278800.0
284.681519,1658282400.0
285.28006,1658286000.0
286.459381,1658289600.0
287.923004,1658293200.0
289.325653,1658296800.0
290.529083,1658300400.0
291.718048,1658304000.0
293.019867,1658307600.0
294.205292,1658311200.0
295.173584,1658314800.0
295.933899,1658318400.0
296.513916,1658322000.0
296.813385,1658325600.0
296.850372,1658329200.0
296.57077,1658332800.0
295.886658,1658336400.0
295.001556,1658340000.0
293.606659,1658343600.0
292.042633,1658347200.0
290.88382,1658350800.0
290.092499,1658354400.0
289.3237,1658358000.0
288.483063,1658361600.0
288.114441,1658365200.0
288.035645,1658368800.0
288.669373,1658372400.0
290.073456,1658376000.0
291.864075,1658379600.0
293.418365,1658383200.0
294.825623,1658386800.0
296.24292,1658390400.0
297.559631,1658394000.0
298.825073,1658397600.0
299.638458,1658401200.0
300.344788,1658404800.0
300.860382,1658408400.0
300.854248,1658412000.0
300.839661,1658415600.0
300.892242,1658419200.0
300.52301,1658422800.0
299.634766,1658426400.0
298.049347,1658430000.0
296.563293,1658433600.0
295.682953,1658437200.0
294.980255,1658440800.0
294.599915,1658444400.0
292.328461,1658448000.0
292.341492,1658451600.0
292.144318,1658455200.0
292.245514,1658458800.0
293.499023,1658462400.0
294.603973,1658466000.0
295.671051,1658469600.0
296.50708,1658473200.0
298.30304,1658476800.0
299.617554,1658480400.0
300.468994,1658484000.0
300.708618,1658487600.0
301.561279,1658491200.0
301.911163,1658494800.0
301.345184,1658498400.0
301.024323,1658502000.0
300.006409,1658505600.0
297.750275,1658509200.0
296.695984,1658512800.0
295.885803,1658516400.0
295.153687,1658520000.0
294.567474,1658523600.0
294.235138,1658527200.0
293.818604,1658530800.0
291.889404,1658534400.0
291.581451,1658538000.0
290.985809,1658541600.0
288.812897,1658545200.0
288.705078,1658548800.0
288.873535,1658552400.0
288.841187,1658556000.0
289.007965,1658559600.0
289.363342,1658563200.0
290.525452,1658566800.0
290.962189,1658570400.0
291.528381,1658574000.0
293.094177,1658577600.0
289.185516,1658581200.0
288.943054,1658584800.0
289.349762,1658588400.0
289.16333,1658592000.0
289.005829,1658595600.0
288.981537,1658599200.0
288.594727,1658602800.0
288.304993,1658606400.0
287.94812,1658610000.0
287.620789,1658613600.0
287.245026,1658617200.0
287.780701,1658620800.0
287.623993,1658624400.0
287.610809,1658628000.0
287.669495,1658631600.0
287.823639,1658635200.0
288.288696,1658638800.0
289.195709,1658642400.0
290.150909,1658646000.0
290.789703,1658649600.0
291.229401,1658653200.0
291.736023,1658656800.0
292.317871,1658660400.0
292.733246,1658664000.0
293.441071,1658667600.0
294.139557,1658671200.0
294.551361,1658674800.0
294.433197,1658678400.0
294.044891,1658682000.0
293.184174,1658685600.0
291.876099,1658689200.0
290.171936,1658692800.0
289.183899,1658696400.0
288.322968,1658700000.0
287.693939,1658703600.0
287.022064,1658707200.0
286.648163,1658710800.0
286.699402,1658714400.0
287.465363,1658718000.0
289.179962,1658721600.0
290.838226,1658725200.0
292.596466,1658728800.0
294.09848,1658732400.0
295.458344,1658736000.0
296.354858,1658739600.0
296.835907,1658743200.0
297.155273,1658746800.0
297.479919,1658750400.0
297.753937,1658754000.0
297.661011,1658757600.0
297.343048,1658761200.0
296.905609,1658764800.0
296.072754,1658768400.0
295.357758,1658772000.0
294.552826,1658775600.0
293.983185,1658779200.0
293.441925,1658782800.0
292.961761,1658786400.0
292.693695,1658790000.0
290.999969,1658793600.0
290.124878,1658797200.0
290.281952,1658800800.0
290.56665,1658804400.0
290.951538,1658808000.0
291.319183,1658811600.0
291.453644,1658815200.0
291.25415,1658818800.0
291.899994,1658822400.0
292.80542,1658826000.0
294.082642,1658829600.0
294.632721,1658833200.0
295.263611,1658836800.0
295.687225,1658840400.0
294.810638,1658844000.0
293.707031,1658847600.0
291.705048,1658851200.0
291.178802,1658854800.0
291.026703,1658858400.0
290.891144,1658862000.0
290.774109,1658865600.0
290.984436,1658869200.0
290.897552,1658872800.0
291.084839,1658876400.0
290.487366,1658880000.0
290.154633,1658883600.0
290.23938,1658887200.0
290.364166,1658890800.0
290.360168,1658894400.0
291.200592,1658898000.0
